"Titre de tracé : C6 SCJ Mur Sud"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9913037, SEN S/N: 9913037)","HR, % (LGR S/N: 9913037, SEN S/N: 9913037)","PtRosée, °C (LGR S/N: 9913037, SEN S/N: 9913037)"
3771,11/01/21 12:00:00 PM,14.325,77.43,10.45
3772,11/01/21 02:00:00 PM,14.230,76.99,10.27
3773,11/01/21 04:00:00 PM,14.230,76.56,10.18
3774,11/01/21 06:00:00 PM,14.134,76.36,10.05
3775,11/01/21 08:00:00 PM,13.846,74.84,9.47
3776,11/01/21 10:00:00 PM,13.654,72.86,8.89
3777,11/02/21 12:00:00 AM,13.461,72.29,8.59
3778,11/02/21 02:00:00 AM,13.558,73.50,8.93
3779,11/02/21 04:00:00 AM,13.461,73.68,8.87
3780,11/02/21 06:00:00 AM,13.365,73.21,8.68
3781,11/02/21 08:00:00 AM,13.269,73.07,8.56
3782,11/02/21 10:00:00 AM,13.365,72.75,8.59
3783,11/02/21 12:00:00 PM,13.365,73.06,8.65
3784,11/02/21 02:00:00 PM,13.365,73.06,8.65
3785,11/02/21 04:00:00 PM,13.269,72.18,8.38
3786,11/02/21 06:00:00 PM,13.173,71.50,8.15
3787,11/02/21 08:00:00 PM,12.980,71.40,7.94
3788,11/02/21 10:00:00 PM,12.883,71.68,7.91
3789,11/03/21 12:00:00 AM,12.883,72.38,8.05
3790,11/03/21 02:00:00 AM,12.787,73.61,8.20
3791,11/03/21 04:00:00 AM,12.594,73.63,8.02
3792,11/03/21 06:00:00 AM,12.497,73.65,7.93
3793,11/03/21 08:00:00 AM,12.401,74.15,7.94
3794,11/03/21 10:00:00 AM,12.401,74.15,7.94
3795,11/03/21 12:00:00 PM,12.497,72.73,7.75
3796,11/03/21 02:00:00 PM,12.497,73.18,7.84
3797,11/03/21 04:00:00 PM,12.401,72.74,7.66
3798,11/03/21 06:00:00 PM,12.207,72.77,7.48
3799,11/03/21 08:00:00 PM,12.013,72.36,7.21
3800,11/03/21 10:00:00 PM,12.013,72.51,7.24
3801,11/04/21 12:00:00 AM,11.916,73.41,7.33
3802,11/04/21 02:00:00 AM,11.819,73.58,7.26
3803,11/04/21 04:00:00 AM,11.722,73.44,7.14
3804,11/04/21 06:00:00 AM,11.722,73.44,7.14
3805,11/04/21 08:00:00 AM,11.528,73.01,6.87
3806,11/04/21 10:00:00 AM,11.528,73.01,6.87
3807,11/04/21 12:00:00 PM,11.625,71.61,6.68
3808,11/04/21 02:00:00 PM,11.625,72.28,6.82
3809,11/04/21 04:00:00 PM,11.625,73.15,6.99
3810,11/04/21 06:00:00 PM,11.528,72.87,6.84
3811,11/04/21 08:00:00 PM,11.431,73.48,6.87
3812,11/04/21 10:00:00 PM,11.334,73.96,6.87
3813,11/05/21 12:00:00 AM,11.236,73.35,6.66
3814,11/05/21 02:00:00 AM,11.139,73.67,6.63
3815,11/05/21 04:00:00 AM,10.846,71.47,5.90
3816,11/05/21 06:00:00 AM,10.651,71.12,5.65
3817,11/05/21 08:00:00 AM,10.651,72.02,5.83
3818,11/05/21 10:00:00 AM,10.748,73.27,6.17
3819,11/05/21 12:00:00 PM,10.846,73.87,6.38
3820,11/05/21 02:00:00 PM,10.846,73.71,6.35
3821,11/05/21 04:00:00 PM,10.846,74.35,6.48
3822,11/05/21 06:00:00 PM,10.748,74.69,6.45
3823,11/05/21 08:00:00 PM,10.651,75.05,6.42
3824,11/05/21 10:00:00 PM,10.553,75.06,6.33
3825,11/06/21 12:00:00 AM,10.553,75.41,6.40
3826,11/06/21 02:00:00 AM,10.455,75.60,6.34
3827,11/06/21 04:00:00 AM,10.357,75.79,6.28
3828,11/06/21 06:00:00 AM,10.259,75.27,6.09
3829,11/06/21 08:00:00 AM,10.161,75.11,5.96
3830,11/06/21 10:00:00 AM,10.161,75.64,6.06
3831,11/06/21 12:00:00 PM,10.161,75.46,6.03
3832,11/06/21 02:00:00 PM,10.063,74.95,5.83
3833,11/06/21 04:00:00 PM,10.063,75.29,5.90
3834,11/06/21 06:00:00 PM,9.965,75.30,5.81
3835,11/06/21 08:00:00 PM,9.768,75.33,5.62
3836,11/06/21 10:00:00 PM,9.669,75.34,5.53
3837,11/07/21 12:00:00 AM,9.571,74.84,5.34
3838,11/07/21 02:00:00 AM,9.571,75.89,5.54
3839,11/07/21 04:00:00 AM,9.472,75.90,5.44
3840,11/07/21 06:00:00 AM,9.472,75.36,5.34
3841,11/07/21 08:00:00 AM,9.373,75.55,5.28
3842,11/07/21 10:00:00 AM,9.472,75.54,5.38
3843,11/07/21 12:00:00 PM,9.571,74.84,5.34
3844,11/07/21 02:00:00 PM,9.571,74.84,5.34
3845,11/07/21 04:00:00 PM,9.472,75.54,5.38
3846,11/07/21 06:00:00 PM,9.472,76.46,5.55
3847,11/07/21 08:00:00 PM,9.472,77.05,5.66
3848,11/07/21 10:00:00 PM,9.472,77.67,5.78
3849,11/08/21 12:00:00 AM,9.373,78.11,5.76
3850,11/08/21 02:00:00 AM,9.373,78.57,5.85
3851,11/08/21 04:00:00 AM,9.373,78.80,5.89
3852,11/08/21 06:00:00 AM,9.373,78.80,5.89
3853,11/08/21 08:00:00 AM,9.373,78.80,5.89
3854,11/08/21 10:00:00 AM,9.472,78.10,5.86
3855,11/08/21 12:00:00 PM,9.571,77.45,5.83
3856,11/08/21 02:00:00 PM,9.472,76.65,5.59
3857,11/08/21 04:00:00 PM,9.472,76.08,5.48
3858,11/08/21 06:00:00 PM,9.472,76.27,5.51
3859,11/08/21 08:00:00 PM,9.373,76.86,5.53
3860,11/08/21 10:00:00 PM,9.373,76.86,5.53
3861,11/09/21 12:00:00 AM,9.373,76.66,5.49
3862,11/09/21 02:00:00 AM,9.176,75.40,5.06
3863,11/09/21 04:00:00 AM,9.176,75.75,5.13
3864,11/09/21 06:00:00 AM,9.176,75.57,5.10
3865,11/09/21 08:00:00 AM,9.077,75.76,5.04
3866,11/09/21 10:00:00 AM,9.176,75.57,5.10
3867,11/09/21 12:00:00 PM,9.275,75.56,5.19
3868,11/09/21 02:00:00 PM,9.275,75.56,5.19
3869,11/09/21 04:00:00 PM,9.275,75.74,5.22
3870,11/09/21 06:00:00 PM,9.077,75.24,4.94
3871,11/09/21 08:00:00 PM,8.779,74.14,4.44
3872,11/09/21 10:00:00 PM,8.680,73.71,4.26
3873,11/10/21 12:00:00 AM,8.581,73.15,4.05
3874,11/10/21 02:00:00 AM,8.481,73.44,4.02
3875,11/10/21 04:00:00 AM,8.481,73.73,4.07
3876,11/10/21 06:00:00 AM,8.581,75.13,4.44
3877,11/10/21 08:00:00 AM,8.481,75.14,4.34
3878,11/10/21 10:00:00 AM,8.581,75.64,4.53
3879,11/10/21 12:00:00 PM,8.680,76.35,4.76
3880,11/10/21 02:00:00 PM,8.779,76.53,4.89
3881,11/10/21 04:00:00 PM,8.680,76.93,4.87
3882,11/10/21 06:00:00 PM,8.680,77.33,4.95
3883,11/10/21 08:00:00 PM,8.581,77.55,4.89
3884,11/10/21 10:00:00 PM,8.481,77.56,4.79
3885,11/11/21 12:00:00 AM,8.282,77.17,4.53
3886,11/11/21 02:00:00 AM,8.282,77.17,4.53
3887,11/11/21 04:00:00 AM,8.182,77.38,4.47
3888,11/11/21 06:00:00 AM,8.182,77.79,4.55
3889,11/11/21 08:00:00 AM,8.082,78.02,4.49
3890,11/11/21 10:00:00 AM,8.182,77.79,4.55
3891,11/11/21 12:00:00 PM,8.282,77.78,4.64
3892,11/11/21 02:00:00 PM,8.282,78.00,4.68
3893,11/11/21 04:00:00 PM,8.282,78.21,4.72
3894,11/11/21 06:00:00 PM,8.182,78.67,4.71
3895,11/11/21 08:00:00 PM,7.983,77.81,4.36
3896,11/11/21 10:00:00 PM,7.882,77.21,4.15
3897,11/12/21 12:00:00 AM,7.682,76.65,3.85
3898,11/12/21 02:00:00 AM,7.582,75.94,3.62
3899,11/12/21 04:00:00 AM,7.582,76.11,3.65
3900,11/12/21 06:00:00 AM,7.481,75.60,3.46
3901,11/12/21 08:00:00 AM,7.381,75.45,3.33
3902,11/12/21 10:00:00 AM,7.381,75.96,3.43
3903,11/12/21 12:00:00 PM,7.682,76.84,3.89
3904,11/12/21 02:00:00 PM,7.782,76.83,3.98
3905,11/12/21 04:00:00 PM,7.782,77.22,4.05
3906,11/12/21 06:00:00 PM,7.682,77.84,4.07
3907,11/12/21 08:00:00 PM,7.481,77.25,3.77
3908,11/12/21 10:00:00 PM,7.280,75.97,3.33
3909,11/13/21 12:00:00 AM,7.179,75.30,3.11
3910,11/13/21 02:00:00 AM,7.179,75.14,3.08
3911,11/13/21 04:00:00 AM,7.079,74.83,2.93
3912,11/13/21 06:00:00 AM,7.079,75.32,3.02
3913,11/13/21 08:00:00 AM,6.978,74.69,2.80
3914,11/13/21 10:00:00 AM,7.280,75.80,3.30
3915,11/13/21 12:00:00 PM,7.481,76.13,3.56
3916,11/13/21 02:00:00 PM,7.882,79.16,4.50
3917,11/13/21 04:00:00 PM,7.983,80.95,4.92
3918,11/13/21 06:00:00 PM,7.882,79.16,4.50
3919,11/13/21 08:00:00 PM,7.782,78.70,4.32
3920,11/13/21 10:00:00 PM,7.682,78.71,4.23
3921,11/14/21 12:00:00 AM,7.682,78.94,4.27
3922,11/14/21 02:00:00 AM,7.682,78.94,4.27
3923,11/14/21 04:00:00 AM,7.682,78.94,4.27
3924,11/14/21 06:00:00 AM,7.682,79.42,4.35
3925,11/14/21 08:00:00 AM,7.782,79.65,4.49
3926,11/14/21 10:00:00 AM,7.782,79.41,4.45
3927,11/14/21 12:00:00 PM,7.782,79.41,4.45
3928,11/14/21 02:00:00 PM,7.882,79.40,4.55
3929,11/14/21 04:00:00 PM,7.882,79.90,4.64
3930,11/14/21 06:00:00 PM,7.882,79.90,4.64
3931,11/14/21 08:00:00 PM,7.882,79.90,4.64
3932,11/14/21 10:00:00 PM,7.983,80.14,4.78
3933,11/15/21 12:00:00 AM,7.983,80.14,4.78
3934,11/15/21 02:00:00 AM,7.983,80.41,4.83
3935,11/15/21 04:00:00 AM,7.983,80.68,4.87
3936,11/15/21 06:00:00 AM,7.983,80.95,4.92
3937,11/15/21 08:00:00 AM,7.983,80.95,4.92
3938,11/15/21 10:00:00 AM,7.983,81.24,4.97
3939,11/15/21 12:00:00 PM,7.983,81.53,5.02
3940,11/15/21 02:00:00 PM,7.983,81.53,5.02
3941,11/15/21 04:00:00 PM,8.082,81.23,5.07
3942,11/15/21 06:00:00 PM,8.082,81.52,5.12
3943,11/15/21 08:00:00 PM,8.082,81.52,5.12
3944,11/15/21 10:00:00 PM,7.983,81.53,5.02
3945,11/16/21 12:00:00 AM,7.983,81.83,5.08
3946,11/16/21 02:00:00 AM,7.983,81.83,5.08
3947,11/16/21 04:00:00 AM,7.983,81.83,5.08
3948,11/16/21 06:00:00 AM,7.983,82.13,5.13
3949,11/16/21 08:00:00 AM,7.983,82.13,5.13
3950,11/16/21 10:00:00 AM,7.983,82.13,5.13
3951,11/16/21 12:00:00 PM,7.983,82.13,5.13
3952,11/16/21 02:00:00 PM,7.983,82.13,5.13
3953,11/16/21 04:00:00 PM,7.983,82.13,5.13
3954,11/16/21 06:00:00 PM,7.983,82.13,5.13
3955,11/16/21 08:00:00 PM,7.882,82.14,5.03
3956,11/16/21 10:00:00 PM,7.882,81.53,4.93
3957,11/17/21 12:00:00 AM,7.782,81.84,4.88
3958,11/17/21 02:00:00 AM,7.782,81.54,4.83
3959,11/17/21 04:00:00 AM,7.782,81.54,4.83
3960,11/17/21 06:00:00 AM,7.682,81.54,4.73
3961,11/17/21 08:00:00 AM,7.682,81.54,4.73
3962,11/17/21 10:00:00 AM,7.682,81.54,4.73
3963,11/17/21 12:00:00 PM,7.682,81.54,4.73
3964,11/17/21 02:00:00 PM,7.582,81.55,4.64
3965,11/17/21 04:00:00 PM,7.582,81.55,4.64
3966,11/17/21 06:00:00 PM,7.582,81.55,4.64
3967,11/17/21 08:00:00 PM,7.582,81.85,4.69
3968,11/17/21 10:00:00 PM,7.582,81.85,4.69
3969,11/18/21 12:00:00 AM,7.481,81.85,4.59
3970,11/18/21 02:00:00 AM,7.481,82.16,4.64
3971,11/18/21 04:00:00 AM,7.481,82.16,4.64
3972,11/18/21 06:00:00 AM,7.381,82.16,4.55
3973,11/18/21 08:00:00 AM,7.381,82.16,4.55
3974,11/18/21 10:00:00 AM,7.381,82.16,4.55
3975,11/18/21 12:00:00 PM,7.481,82.16,4.64
3976,11/18/21 02:00:00 PM,7.481,81.85,4.59
3977,11/18/21 04:00:00 PM,7.582,81.55,4.64
3978,11/18/21 06:00:00 PM,7.481,81.85,4.59
3979,11/18/21 08:00:00 PM,7.481,82.16,4.64
3980,11/18/21 10:00:00 PM,7.481,82.16,4.64
3981,11/19/21 12:00:00 AM,7.481,82.16,4.64
3982,11/19/21 02:00:00 AM,7.481,82.16,4.64
3983,11/19/21 04:00:00 AM,7.481,82.16,4.64
3984,11/19/21 06:00:00 AM,7.481,82.47,4.70
3985,11/19/21 08:00:00 AM,7.481,82.47,4.70
3986,11/19/21 10:00:00 AM,7.582,82.15,4.74
3987,11/19/21 12:00:00 PM,7.682,82.15,4.84
3988,11/19/21 02:00:00 PM,7.682,82.15,4.84
3989,11/19/21 04:00:00 PM,7.782,81.84,4.88
3990,11/19/21 06:00:00 PM,7.682,81.54,4.73
3991,11/19/21 08:00:00 PM,7.682,81.25,4.68
3992,11/19/21 10:00:00 PM,7.682,81.54,4.73
3993,11/20/21 12:00:00 AM,7.582,80.98,4.54
3994,11/20/21 02:00:00 AM,7.582,80.98,4.54
3995,11/20/21 04:00:00 AM,7.481,80.71,4.39
3996,11/20/21 06:00:00 AM,7.481,80.98,4.44
3997,11/20/21 08:00:00 AM,7.481,80.71,4.39
3998,11/20/21 10:00:00 AM,7.481,80.98,4.44
3999,11/20/21 12:00:00 PM,7.481,81.27,4.49
4000,11/20/21 02:00:00 PM,7.582,81.26,4.58
4001,11/20/21 04:00:00 PM,7.582,81.85,4.69
4002,11/20/21 06:00:00 PM,7.582,82.15,4.74
4003,11/20/21 08:00:00 PM,7.481,81.85,4.59
4004,11/20/21 10:00:00 PM,7.381,81.56,4.44
4005,11/21/21 12:00:00 AM,7.280,80.46,4.15
4006,11/21/21 02:00:00 AM,7.079,78.99,3.69
4007,11/21/21 04:00:00 AM,6.877,77.92,3.30
4008,11/21/21 06:00:00 AM,6.775,77.13,3.06
4009,11/21/21 08:00:00 AM,6.674,76.58,2.86
4010,11/21/21 10:00:00 AM,6.674,77.14,2.96
4011,11/21/21 12:00:00 PM,6.877,79.24,3.54
4012,11/21/21 02:00:00 PM,6.978,79.47,3.68
4013,11/21/21 04:00:00 PM,6.978,79.71,3.72
4014,11/21/21 06:00:00 PM,6.978,80.22,3.81
4015,11/21/21 08:00:00 PM,6.877,80.75,3.81
4016,11/21/21 10:00:00 PM,6.877,80.75,3.81
4017,11/22/21 12:00:00 AM,6.877,81.02,3.85
4018,11/22/21 02:00:00 AM,6.775,81.60,3.86
4019,11/22/21 04:00:00 AM,6.674,81.31,3.71
4020,11/22/21 06:00:00 AM,6.674,81.31,3.71
4021,11/22/21 08:00:00 AM,6.674,81.03,3.66
4022,11/22/21 10:00:00 AM,6.674,81.03,3.66
4023,11/22/21 12:00:00 PM,6.674,81.03,3.66
4024,11/22/21 02:00:00 PM,6.573,81.32,3.61
4025,11/22/21 04:00:00 PM,6.471,80.51,3.37
4026,11/22/21 06:00:00 PM,6.573,81.32,3.61
4027,11/22/21 08:00:00 PM,6.471,81.61,3.56
4028,11/22/21 10:00:00 PM,6.471,81.61,3.56
4029,11/23/21 12:00:00 AM,6.471,82.21,3.66
4030,11/23/21 02:00:00 AM,6.471,82.21,3.66
4031,11/23/21 04:00:00 AM,6.471,82.52,3.72
4032,11/23/21 06:00:00 AM,6.370,82.21,3.57
4033,11/23/21 08:00:00 AM,6.370,82.21,3.57
4034,11/23/21 10:00:00 AM,6.370,82.21,3.57
4035,11/23/21 12:00:00 PM,6.573,82.20,3.76
4036,11/23/21 02:00:00 PM,6.471,82.21,3.66
4037,11/23/21 04:00:00 PM,6.471,82.21,3.66
4038,11/23/21 06:00:00 PM,6.370,81.91,3.51
4039,11/23/21 08:00:00 PM,6.166,80.53,3.07
4040,11/23/21 10:00:00 PM,6.064,80.28,2.93
4041,11/24/21 12:00:00 AM,6.166,81.07,3.17
4042,11/24/21 02:00:00 AM,6.166,81.07,3.17
4043,11/24/21 04:00:00 AM,6.166,81.07,3.17
4044,11/24/21 06:00:00 AM,6.268,81.34,3.31
4045,11/24/21 08:00:00 AM,6.268,81.62,3.36
4046,11/24/21 10:00:00 AM,6.268,81.62,3.36
4047,11/24/21 12:00:00 PM,6.471,81.61,3.56
4048,11/24/21 02:00:00 PM,6.471,81.33,3.51
4049,11/24/21 04:00:00 PM,6.471,81.61,3.56
4050,11/24/21 06:00:00 PM,6.471,81.61,3.56
4051,11/24/21 08:00:00 PM,6.370,81.33,3.41
4052,11/24/21 10:00:00 PM,6.268,80.01,3.08
4053,11/25/21 12:00:00 AM,6.166,79.54,2.90
4054,11/25/21 02:00:00 AM,6.268,80.52,3.17
4055,11/25/21 04:00:00 AM,6.268,80.79,3.22
4056,11/25/21 06:00:00 AM,6.268,80.79,3.22
4057,11/25/21 08:00:00 AM,6.370,81.05,3.36
4058,11/25/21 10:00:00 AM,6.370,81.05,3.36
4059,11/25/21 12:00:00 PM,6.370,81.33,3.41
4060,11/25/21 02:00:00 PM,6.471,81.61,3.56
4061,11/25/21 04:00:00 PM,6.471,81.91,3.61
4062,11/25/21 06:00:00 PM,6.370,81.62,3.46
4063,11/25/21 08:00:00 PM,6.370,81.62,3.46
4064,11/25/21 10:00:00 PM,6.268,81.06,3.27
4065,11/26/21 12:00:00 AM,6.166,81.07,3.17
4066,11/26/21 02:00:00 AM,6.064,80.80,3.02
4067,11/26/21 04:00:00 AM,6.064,81.07,3.07
4068,11/26/21 06:00:00 AM,6.064,80.54,2.98
4069,11/26/21 08:00:00 AM,5.962,80.29,2.83
4070,11/26/21 10:00:00 AM,5.962,80.04,2.79
4071,11/26/21 12:00:00 PM,5.962,79.79,2.74
4072,11/26/21 02:00:00 PM,5.962,80.29,2.83
4073,11/26/21 04:00:00 PM,5.962,80.81,2.92
4074,11/26/21 06:00:00 PM,5.860,80.55,2.78
4075,11/26/21 08:00:00 PM,5.655,79.58,2.41
4076,11/26/21 10:00:00 PM,5.552,79.35,2.27
4077,11/27/21 12:00:00 AM,5.552,79.35,2.27
4078,11/27/21 02:00:00 AM,5.450,79.36,2.17
4079,11/27/21 04:00:00 AM,5.450,79.59,2.21
4080,11/27/21 06:00:00 AM,5.347,79.60,2.11
4081,11/27/21 08:00:00 AM,5.244,79.61,2.01
4082,11/27/21 10:00:00 AM,5.347,80.08,2.20
4083,11/27/21 12:00:00 PM,5.450,79.59,2.21
4084,11/27/21 02:00:00 PM,5.450,79.59,2.21
4085,11/27/21 04:00:00 PM,5.450,79.36,2.17
4086,11/27/21 06:00:00 PM,5.347,79.84,2.15
4087,11/27/21 08:00:00 PM,5.141,78.09,1.64
4088,11/27/21 10:00:00 PM,5.037,78.72,1.65
4089,11/28/21 12:00:00 AM,5.037,78.94,1.69
4090,11/28/21 02:00:00 AM,5.037,79.62,1.81
4091,11/28/21 04:00:00 AM,5.037,79.86,1.86
4092,11/28/21 06:00:00 AM,5.037,80.11,1.90
4093,11/28/21 08:00:00 AM,5.037,80.35,1.94
4094,11/28/21 10:00:00 AM,5.037,80.11,1.90
4095,11/28/21 12:00:00 PM,5.037,79.86,1.86
4096,11/28/21 02:00:00 PM,5.037,80.11,1.90
4097,11/28/21 04:00:00 PM,5.037,79.86,1.86
4098,11/28/21 06:00:00 PM,4.934,79.63,1.71
4099,11/28/21 08:00:00 PM,4.934,79.87,1.76
4100,11/28/21 10:00:00 PM,4.831,79.88,1.66
4101,11/29/21 12:00:00 AM,4.831,79.88,1.66
4102,11/29/21 02:00:00 AM,4.727,79.65,1.52
4103,11/29/21 04:00:00 AM,4.727,79.65,1.52
4104,11/29/21 06:00:00 AM,4.623,79.66,1.42
4105,11/29/21 08:00:00 AM,4.623,79.43,1.37
4106,11/29/21 10:00:00 AM,4.519,79.44,1.28
4107,11/29/21 12:00:00 PM,4.519,79.44,1.28
4108,11/29/21 02:00:00 PM,4.519,79.44,1.28
4109,11/29/21 04:00:00 PM,4.519,79.21,1.24
4110,11/29/21 06:00:00 PM,4.415,79.44,1.18
4111,11/29/21 08:00:00 PM,4.311,79.23,1.04
4112,11/29/21 10:00:00 PM,4.207,79.24,0.94
4113,11/30/21 12:00:00 AM,4.207,79.24,0.94
4114,11/30/21 02:00:00 AM,4.102,79.24,0.84
4115,11/30/21 04:00:00 AM,4.102,79.24,0.84
4116,11/30/21 06:00:00 AM,3.998,79.03,0.70
4117,11/30/21 08:00:00 AM,3.788,78.02,0.31
4118,11/30/21 10:00:00 AM,3.788,77.44,0.21
4119,11/30/21 12:00:00 PM,4.102,79.24,0.84
4120,11/30/21 02:00:00 PM,4.102,79.70,0.91
4121,11/30/21 04:00:00 PM,3.998,79.48,0.77
4122,11/30/21 06:00:00 PM,3.998,79.71,0.81
4123,11/30/21 08:00:00 PM,3.998,80.43,0.94
4124,11/30/21 10:00:00 PM,3.998,80.43,0.94
4125,12/01/21 12:00:00 AM,3.998,80.43,0.94
4126,12/01/21 02:00:00 AM,3.893,79.72,0.71
4127,12/01/21 04:00:00 AM,3.788,78.84,0.46
4128,12/01/21 06:00:00 AM,3.893,79.26,0.63
4129,12/01/21 08:00:00 AM,3.893,79.49,0.67
4130,12/01/21 10:00:00 AM,4.102,79.02,0.80
4131,12/01/21 12:00:00 PM,4.207,79.24,0.94
4132,12/01/21 02:00:00 PM,4.311,79.68,1.12
4133,12/01/21 04:00:00 PM,4.415,80.40,1.34
4134,12/01/21 06:00:00 PM,4.415,80.65,1.38
4135,12/01/21 08:00:00 PM,4.415,80.40,1.34
4136,12/01/21 10:00:00 PM,4.311,80.16,1.20
4137,12/02/21 12:00:00 AM,4.207,79.69,1.01
4138,12/02/21 02:00:00 AM,4.102,79.02,0.80
4139,12/02/21 04:00:00 AM,4.102,79.02,0.80
4140,12/02/21 06:00:00 AM,4.102,78.81,0.76
4141,12/02/21 08:00:00 AM,4.102,79.47,0.87
4142,12/02/21 10:00:00 AM,4.311,80.41,1.24
4143,12/02/21 12:00:00 PM,4.415,80.91,1.43
4144,12/02/21 02:00:00 PM,4.415,81.45,1.52
4145,12/02/21 04:00:00 PM,4.415,80.65,1.38
4146,12/02/21 06:00:00 PM,4.415,80.40,1.34
4147,12/02/21 08:00:00 PM,4.311,80.16,1.20
4148,12/02/21 10:00:00 PM,4.207,79.93,1.06
4149,12/03/21 12:00:00 AM,4.207,79.93,1.06
4150,12/03/21 02:00:00 AM,4.207,79.93,1.06
4151,12/03/21 04:00:00 AM,4.207,79.93,1.06
4152,12/03/21 06:00:00 AM,4.207,80.17,1.10
4153,12/03/21 08:00:00 AM,4.102,79.70,0.91
4154,12/03/21 10:00:00 AM,4.207,79.46,0.97
4155,12/03/21 12:00:00 PM,4.311,79.23,1.04
4156,12/03/21 02:00:00 PM,4.311,79.45,1.08
4157,12/03/21 04:00:00 PM,4.311,79.45,1.08
4158,12/03/21 06:00:00 PM,4.102,78.60,0.72
4159,12/03/21 08:00:00 PM,3.998,78.20,0.55
4160,12/03/21 10:00:00 PM,4.102,79.02,0.80
4161,12/04/21 12:00:00 AM,4.102,79.47,0.87
4162,12/04/21 02:00:00 AM,4.207,79.69,1.01
4163,12/04/21 04:00:00 AM,4.207,79.93,1.06
4164,12/04/21 06:00:00 AM,4.415,80.15,1.30
4165,12/04/21 08:00:00 AM,4.519,80.64,1.49
4166,12/04/21 10:00:00 AM,4.623,80.90,1.63
4167,12/04/21 12:00:00 PM,4.831,81.42,1.92
4168,12/04/21 02:00:00 PM,4.934,81.99,2.12
4169,12/04/21 04:00:00 PM,5.141,82.27,2.37
4170,12/04/21 06:00:00 PM,5.037,82.28,2.27
4171,12/04/21 08:00:00 PM,4.934,82.59,2.22
4172,12/04/21 10:00:00 PM,4.934,82.28,2.17
4173,12/05/21 12:00:00 AM,4.831,81.42,1.92
4174,12/05/21 02:00:00 AM,4.727,80.13,1.60
4175,12/05/21 04:00:00 AM,4.623,79.20,1.34
4176,12/05/21 06:00:00 AM,4.623,78.55,1.22
4177,12/05/21 08:00:00 AM,4.623,78.98,1.30
4178,12/05/21 10:00:00 AM,4.623,78.55,1.22
4179,12/05/21 12:00:00 PM,4.727,79.89,1.56
4180,12/05/21 02:00:00 PM,4.831,80.37,1.74
4181,12/05/21 04:00:00 PM,4.934,80.36,1.84
4182,12/05/21 06:00:00 PM,4.831,80.12,1.70
4183,12/05/21 08:00:00 PM,4.831,80.37,1.74
4184,12/05/21 10:00:00 PM,4.831,80.62,1.79
4185,12/06/21 12:00:00 AM,4.831,80.88,1.83
4186,12/06/21 02:00:00 AM,4.831,81.15,1.88
4187,12/06/21 04:00:00 AM,4.831,80.88,1.83
4188,12/06/21 06:00:00 AM,4.623,80.64,1.59
4189,12/06/21 08:00:00 AM,4.623,80.64,1.59
4190,12/06/21 10:00:00 AM,4.623,80.64,1.59
4191,12/06/21 12:00:00 PM,4.519,80.90,1.53
4192,12/06/21 02:00:00 PM,4.623,80.90,1.63
4193,12/06/21 04:00:00 PM,4.623,81.16,1.68
4194,12/06/21 06:00:00 PM,4.519,81.17,1.58
4195,12/06/21 08:00:00 PM,4.415,80.65,1.38
4196,12/06/21 10:00:00 PM,4.415,81.18,1.48
4197,12/07/21 12:00:00 AM,4.415,81.18,1.48
4198,12/07/21 02:00:00 AM,4.415,81.18,1.48
4199,12/07/21 04:00:00 AM,4.415,81.45,1.52
4200,12/07/21 06:00:00 AM,4.415,81.45,1.52
4201,12/07/21 08:00:00 AM,4.311,81.45,1.42
4202,12/07/21 10:00:00 AM,4.311,80.92,1.33
4203,12/07/21 12:00:00 PM,4.415,80.91,1.43
4204,12/07/21 02:00:00 PM,4.519,81.17,1.58
4205,12/07/21 04:00:00 PM,4.519,80.90,1.53
4206,12/07/21 06:00:00 PM,4.415,80.65,1.38
4207,12/07/21 08:00:00 PM,4.519,79.67,1.32
4208,12/07/21 10:00:00 PM,4.519,80.39,1.44
4209,12/08/21 12:00:00 AM,4.623,81.16,1.68
4210,12/08/21 02:00:00 AM,4.623,81.16,1.68
4211,12/08/21 04:00:00 AM,4.623,81.44,1.72
4212,12/08/21 06:00:00 AM,4.727,81.43,1.82
4213,12/08/21 08:00:00 AM,4.727,82.00,1.92
4214,12/08/21 10:00:00 AM,4.727,81.43,1.82
4215,12/08/21 12:00:00 PM,4.727,81.43,1.82
4216,12/08/21 02:00:00 PM,4.934,81.42,2.02
4217,12/08/21 04:00:00 PM,4.934,81.14,1.98
4218,12/08/21 06:00:00 PM,4.831,81.42,1.92
4219,12/08/21 08:00:00 PM,4.831,81.70,1.97
4220,12/08/21 10:00:00 PM,4.831,81.99,2.02
4221,12/09/21 12:00:00 AM,4.831,81.99,2.02
4222,12/09/21 02:00:00 AM,4.831,81.99,2.02
4223,12/09/21 04:00:00 AM,4.831,82.60,2.12
4224,12/09/21 06:00:00 AM,4.831,82.29,2.07
4225,12/09/21 08:00:00 AM,4.831,81.99,2.02
4226,12/09/21 10:00:00 AM,4.831,82.29,2.07
4227,12/09/21 12:00:00 PM,5.037,81.69,2.17
4228,12/09/21 02:00:00 PM,4.934,81.70,2.07
4229,12/09/21 04:00:00 PM,4.934,81.42,2.02
4230,12/09/21 06:00:00 PM,4.831,81.15,1.88
4231,12/09/21 08:00:00 PM,4.623,79.89,1.46
4232,12/09/21 10:00:00 PM,4.519,78.99,1.20
